step,rewards,qf1_loss,actor_loss,observations,action
38200,[-229.75616],709865.5,1365.236572265625,[ 2.35120964  1.38128056 -2.49441595 -7.46322795],[-3.6693835]
38300,[-31.756222],547899.25,616.862548828125,[-0.64910305  0.61967677 -1.67195804  1.38479103],[-1.9075166]
38400,[-77.695366],633423.625,820.9459228515625,[ 0.92899572  0.74656102 -2.85919054 -1.16140486],[5.738572]
38500,[-260.85114],526013.8125,10.958038330078125,[2.31543951 3.23215544 0.31409767 2.82363925],[-1.3382857]
38600,[-57.591705],534855.1875,122.27262878417969,[ 0.2216079  -1.71111046 -0.41218086 -9.68047224],[4.1109815]
38700,[-129.2275],439499.3125,-561.3541870117188,[-0.22562371 -2.4614246   2.93977447 -7.5195491 ],[2.6600106]
38800,[-353.74597],456792.96875,69.52950286865234,[  0.75447832  -2.9273072   -3.23392763 -16.34144493],[-14.985406]
38900,[-386.33994],549175.0,-133.12673950195312,[ 2.68071782  3.15746413 -2.75743983 -1.07590861],[-4.8844423]
39000,[-58.288765],448919.125,-916.0382690429688,[ 1.09165055  0.82197976 -3.97050178 -0.95165593],[1.3132931]
39100,[-211.21907],450512.625,-1164.60595703125,[1.98970666 3.30379342 1.84856955 2.89181921],[-0.32700235]
39200,[-82.11036],467478.8125,-674.2957763671875,[-0.52635316 -1.84239544 -1.14822864 -7.6812461 ],[-0.11782634]
39300,[-18.033937],436616.4375,-723.55712890625,[-0.08896347  0.08793614 -5.29164494 -6.6436752 ],[3.5578759]
39400,[-72.82738],390790.90625,-990.4396362304688,[ 0.83220228 -1.16882129 -3.56168432 -8.74768665],[5.949691]
39500,[-77.25774],496378.0,-1546.9542236328125,[ 0.43294158  0.10793367 -4.55280855 -4.38024713],[4.8646812]
39600,[-60.82714],492616.5,-1644.243896484375,[  0.17130711  -1.29361803  -1.36917622 -10.03976509],[5.287781]
39700,[-204.36296],462107.96875,-1685.73779296875,[ 0.82205431  1.83854739 -1.90983456  6.86213805],[6.8664365]
39800,[-374.64865],504903.25,-678.8941040039062,[ 2.30956846  2.89114287 -5.20403476 -6.58367387],[-4.573656]
39900,[-285.22656],477803.6875,-1954.6807861328125,[-0.02150865 -2.81688611  6.11521745  4.48988595],[11.278449]
40000,[-122.13008],415654.25,-1296.892578125,[ 0.70439301  0.53406768 -5.75839556 -5.65990885],[8.565254]
40100,[-86.4871],472501.3125,-1753.282470703125,[-0.22490769 -0.94171709 -3.4881663  -7.68821322],[3.331474]
40200,[-52.074356],329044.1875,-2491.09765625,[ 0.7546506  -0.05037225 -6.50846658 -2.63180102],[-4.9112816]
40300,[-330.9953],332883.8125,-2856.03759765625,[-0.29130755 -2.62801151  5.49569596  5.42218465],[4.0487967]
40400,[-413.54343],386437.65625,-1894.614501953125,[ 2.1214152  -3.19299684  0.26456829  0.54919345],[-10.832387]
40500,[-227.75905],398982.375,-2115.1015625,[ 2.21118322  1.77275542 -5.16677606 -6.17064523],[-0.42827857]
40600,[-194.6704],395085.75,-2136.1904296875,[ 1.93762641  2.15760379 -2.77464638 -1.22896053],[0.6155199]
40700,[-149.02745],433073.25,-2474.477783203125,[1.25801229 1.56853371 2.43455884 2.18589833],[6.06073]
40800,[-21.65134],364393.21875,-2365.88232421875,[ 0.16727026 -1.10849884 -5.83336702 -7.17895995],[-2.0438125]
40900,[-131.9716],273492.28125,-2578.927978515625,[-2.52147785 -0.65704797  0.10895966 -5.31887248],[1.2973756]
41000,[-324.43787],311411.90625,-2834.16943359375,[ 2.51907318  3.15878532  2.80987743 -0.29063342],[0.8052171]
41100,[-385.22116],295811.5625,-2358.366455078125,[ 3.03393248  3.2181383   2.71096929 -1.32832709],[-0.29373553]
41200,[-263.72684],227626.921875,-2351.2587890625,[ 2.15502537 -2.44791416  7.97275644  2.87568601],[-0.90032655]
41300,[-495.71423],262958.9375,-2245.014892578125,[ 4.02685358  2.83741938 -0.25391668 -1.52802406],[-1.4538432]
41400,[-485.10718],292278.5,-2502.040283203125,[ 3.10019386 -2.82180541  3.65861378  9.5345948 ],[6.575158]
41500,[-373.3145],256210.859375,-2623.0361328125,[  3.52962674   1.72530742   1.1971286  -10.02805612],[-2.0601928]
41600,[-345.69894],257699.265625,-2637.27783203125,[ 3.0960881   2.63218497 -0.40553345 -0.93790846],[0.4694997]
41700,[-273.62238],313928.53125,-2237.57177734375,[ 2.01990271 -2.53429933  2.82325831  4.28059498],[6.845144]
41800,[-394.33087],321547.75,-2387.759033203125,[ 3.90552303  1.7597537  -3.07183662  1.29284569],[-0.78628564]
41900,[-287.9623],236615.59375,-2720.69677734375,[ 3.39217897  1.70806221 -0.39921016  1.59827377],[-0.1978932]
42000,[-374.90488],233087.46875,-2895.668212890625,[3.60831856 2.56329512 0.1284896  3.85061064],[0.5662545]
42100,[-514.6204],225829.765625,-2385.154296875,[ 4.11759874  2.7590493  -0.83855841 -1.83224731],[-0.15191877]
42200,[-385.22272],345683.25,-2732.33251953125,[ 3.29163779  3.15263474  4.80334847 -0.21053662],[0.31232822]
42300,[-389.14114],206651.15625,-2674.062255859375,[ 2.98064513  3.16856399  0.73479695 -0.45623471],[1.7139858]
42400,[-370.6984],208392.0,-2538.606201171875,[ 2.9433123   3.16843396  3.65843476 -0.45670828],[2.0416877]
42500,[-401.68454],267053.59375,-2415.06982421875,[ 3.54528347  1.71475799 -0.6403278  -8.33763899],[-4.5019755]
42600,[-426.99966],215373.28125,-1932.222412109375,[ 4.13674644  1.12780421  0.18551878 -5.45703293],[-5.1637936]
42700,[-404.05545],264614.625,-2244.1376953125,[ 3.8379617   1.63357623  0.16936185 -5.82179734],[-4.5301647]
42800,[-582.276],244951.3125,-2395.16845703125,[ 4.52342331  2.89080314  2.37319336 -4.84222979],[-3.547902]
42900,[-412.79282],224269.671875,-2510.29736328125,[ 3.80957993  1.45825303 -3.1502033  -2.43448049],[-4.6567984]
43000,[-326.28406],231041.265625,-2022.494140625,[ 3.56700258  0.48288829 -4.40444654  0.45061466],[-3.608043]
43100,[-666.0869],209017.1875,-1938.55126953125,[  4.24042343   2.32303644  -2.29538622 -11.50566794],[-8.505081]
43200,[-628.74725],238741.734375,-1803.6875,[  4.39890285   2.38677485   0.63008443 -11.57535047],[-6.6330833]
43300,[-525.44214],191298.984375,-1768.33056640625,[ 4.1557514   2.14772788 -0.43239063 -7.71270509],[-6.1354003]
43400,[-69.23523],285707.875,-2217.065673828125,[ 1.40707331 -1.14402937 -1.31714155 -2.76974301],[-2.769468]
43500,[-246.37134],165020.3125,-2249.07177734375,[ 2.8549708   0.85543992 -7.89028115  2.81738421],[-3.3687494]
43600,[-228.3114],158501.0,-1910.472900390625,[ 2.445024    2.0842319  -6.25846776  8.5427276 ],[3.1524727]
