step,rewards,qf1_loss,actor_loss,observations,action
109800,[-66.46117],34581.79296875,4635.21337890625,[-0.36825582 -2.46527103  1.78426063 -0.03744106],[2.072497]
109900,[-90.519],49933.91015625,4503.84423828125,[-0.1032     -2.60586734 -0.58573706  3.66808349],[2.1906517]
110000,[-84.01508],80646.265625,4500.3203125,[ 1.81311388  2.80401613 -0.32481927  2.88848875],[2.0288053]
110100,[-254.71138],70201.84375,4666.87548828125,[1.11863283 3.27999854 2.55933261 0.80282024],[0.18022883]
110200,[-49.598553],45424.14453125,4694.046875,[ 0.9881249   1.04907086  1.03438228 -4.72665645],[0.86615866]
110300,[-172.71991],68861.9296875,4747.2216796875,[-0.53928735  2.11146918 -5.16560985 -7.24623794],[-9.298737]
110400,[-11.05417],55851.875,4626.04638671875,[ 1.66447194  0.23173355  1.71183335 -1.76420317],[0.12207222]
110500,[-201.0535],56250.3671875,4619.3896484375,[-0.14663313  1.55322734  0.04473919  1.01168323],[12.91376]
110600,[-112.34262],63118.828125,4609.4375,[-0.48677622 -3.10543486 -2.81989452 -0.07537628],[-2.4110744]
110700,[-60.10992],38333.4765625,4737.2294921875,[1.18425394 1.88938006 3.950364   4.67067505],[2.2241695]
110800,[-97.99199],67911.40625,4664.6669921875,[ 0.41514729  1.93136846 -2.70855709 -4.63126135],[1.1864845]
110900,[-116.90709],62992.59375,4698.0322265625,[-0.36350227  2.39121745 -2.72170835 -3.95801323],[-7.3210344]
111000,[-72.737274],49095.71875,4601.724609375,[-0.29937377 -2.28290114  0.55477068  1.38083915],[4.303906]
111100,[-65.36994],68626.953125,4604.24951171875,[-0.37905609 -2.51790206 -0.07551842 -0.2183137 ],[1.4444597]
111200,[-34.17793],78279.640625,4715.92919921875,[ 0.96948189  0.93523379 -1.22347473 -3.53719761],[1.5885837]
111300,[-172.79048],59528.6796875,4727.5126953125,[1.76404381 2.87492706 2.03133162 4.65504123],[-4.9389896]
111400,[-95.87479],68917.859375,4690.16162109375,[ 0.67115357  2.09774715 -2.23252896  0.61447865],[-7.023204]
111500,[-136.10153],48519.6171875,4787.439453125,[-0.4516547   2.23239812 -3.46826541 -5.78077483],[0.74732375]
111600,[-66.426476],88158.4921875,4710.75146484375,[ 0.6145625  -1.93252091 -2.63874662 -6.09573751],[0.19563542]
111700,[-405.0044],60939.3125,4909.90478515625,[0.6109562  1.86877148 3.3824914  4.31501745],[19.232712]
111800,[-111.14629],61315.3046875,4618.8037109375,[-0.20446662 -3.18053847 -1.19461975  0.50099694],[-2.882459]
111900,[-27.7943],41269.17578125,4790.515625,[ 0.99636717 -1.03245238 -2.0410456  -2.41696862],[-2.8947363]
112000,[-340.2769],48339.8984375,4672.17578125,[0.4968358  1.67138283 1.07397155 1.59754787],[17.355593]
112100,[-126.93088],66643.9921875,4830.08203125,[-0.50947044  2.11855275 -2.61211847 -4.18575287],[3.3443036]
112200,[-294.34558],50468.5390625,4774.2470703125,[ 1.56794424  2.47600181 -4.09996544 -5.94311683],[6.262149]
112300,[-101.86138],38326.015625,4690.3427734375,[ 0.16394275 -2.90561308 -1.60034669  1.55932483],[3.0310283]
112400,[-52.264664],54723.015625,4964.9189453125,[ 0.75625061  1.99176663 -1.43844094  0.93292259],[-3.49798]
112500,[-154.82639],70327.2890625,4864.7841796875,[ 1.46803192  1.99855947 -3.93320391 -4.23757311],[4.7143]
112600,[-44.45747],60485.88671875,4670.94775390625,[ 0.98427122 -0.65317936 -1.22418965 -4.47210009],[-2.4701502]
112700,[-151.3495],52556.8359375,4731.673828125,[-0.54764189  2.08511931 -3.75692474 -5.78080575],[2.3547192]
112800,[-112.04738],38026.921875,4758.3779296875,[-0.24204133 -2.33572731 -1.942197   -8.36055179],[1.030711]
112900,[-109.88825],60934.6953125,4679.8662109375,[-0.29357388 -3.06027185 -2.28166325 -1.16121128],[-3.425465]
113000,[-253.95364],64166.7890625,4839.072265625,[  1.70095815   2.62111045  -4.22780572 -13.52755591],[-8.6009445]
113100,[-70.99362],41853.3359375,4863.5986328125,[ 0.37437251 -2.11782436  0.40102673 -5.64406378],[2.025444]
113200,[-114.96768],50652.328125,4679.345703125,[0.42604251 2.84073347 1.68063415 6.39572503],[-0.6323021]
113300,[-93.34485],47721.66796875,4809.990234375,[-0.40129895  2.32933625 -2.98286739 -4.49401287],[-2.6002371]
113400,[-103.12501],38147.98046875,4778.6513671875,[-0.08063034 -3.02526572 -1.05687599 -3.89570642],[-4.0665393]
113500,[-100.80643],51194.296875,4778.03125,[-0.36014001 -3.14484795 -0.09499118  0.04745464],[-1.2064309]
113600,[-196.8101],48055.5703125,4743.93359375,[  1.74441314   2.87859756  -2.06790737 -10.83222867],[-7.3468065]
113700,[-157.30222],43344.9765625,4848.2041015625,[ 1.79751558  2.28954831 -3.70637299 -5.43413791],[2.0838897]
113800,[-46.914623],43488.046875,4612.0029296875,[ 0.42993701  1.74566163  1.84278759 -1.38765595],[-1.9253705]
113900,[-182.99373],51229.1484375,4805.9296875,[-0.58070425  1.97634873 -3.11160885 -5.3594656 ],[5.624065]
114000,[-132.48776],51592.34375,4883.8115234375,[2.30442287 2.43212849 3.99989411 7.93429297],[-1.3508326]
114100,[-21.308273],53407.3203125,4969.26513671875,[ 1.33704381 -0.97080666 -3.22315941 -1.10121773],[-0.95292157]
114200,[-57.843365],67642.546875,4937.53466796875,[1.97873726 1.06199411 0.5725391  3.94700765],[4.4014797]
114300,[-126.494225],40005.47265625,4952.5302734375,[-0.37649825 -3.08073072 -0.15081577  3.74556404],[4.845873]
114400,[-164.18651],42358.3046875,4766.439453125,[-2.02214193 -3.17457373 -0.15892518 -5.23412561],[2.3961897]
114500,[-168.4802],79311.7734375,5005.2255859375,[-0.61228955  1.96475489 -5.68062657 -8.33098352],[-4.6791797]
114600,[-112.81294],43067.3125,4653.4384765625,[ 2.00949387  2.1729813  -1.92804617 -6.14977484],[-2.520633]
114700,[-94.48517],56787.203125,4828.1728515625,[-0.50333902 -2.7117616  -2.94427073 -0.47286732],[-3.2129598]
114800,[-89.00151],54356.9296875,4826.845703125,[-0.07234173 -2.77994575 -0.55882056  1.28092755],[2.898293]
114900,[-181.67984],62864.296875,4956.2919921875,[ 1.27039983  2.13965236 -4.42736562 -8.92599097],[-8.116627]
115000,[-23.82814],47345.359375,4920.68017578125,[ 1.04454454  1.12991982  2.05960896 -0.68542588],[-0.6896498]
115100,[-131.62654],44991.1328125,4720.3916015625,[-0.58730598  1.97069099 -4.53361246 -6.71760042],[-5.4623313]
115200,[-21.455555],45925.359375,5022.8193359375,[1.38297743 1.23167034 1.16633034 2.80463539],[0.82808197]
115300,[-89.77494],53230.96875,4905.1357421875,[-0.64082368 -2.46370086 -0.19572151  0.12844637],[-3.8611376]
115400,[-60.732838],45975.94140625,4744.1796875,[-0.53160321 -2.41361314  1.30219475 -1.54510977],[1.310689]
115500,[-103.351135],56355.90625,4730.4609375,[-0.32646241 -3.16204747 -0.83198069 -2.56199266],[-2.7093396]
115600,[-22.081581],53043.18359375,4697.1591796875,[-0.52768799 -0.90241535  1.18235129 -4.62594048],[0.96029943]
115700,[-130.26486],42009.046875,4740.13232421875,[-0.53018564  2.08112053 -3.32842491 -5.49339545],[1.5351396]
115800,[-109.81425],39410.6796875,4853.60400390625,[ 0.25328212 -3.00016385 -3.26453453  0.24129344],[1.9882764]
115900,[-98.56177],59535.3515625,4929.2939453125,[-0.26282153 -2.7781078   0.3937054   3.90647158],[2.4538941]
116000,[-68.71759],68910.75,4988.798828125,[ 0.2592313  -2.61032586  0.75006567 -1.64542807],[-1.1031889]
116100,[-61.287514],50598.0,4879.22265625,[ 0.41036222 -1.26869012 -0.70254021 -7.4213598 ],[0.27640647]
116200,[-145.60883],40353.28125,4877.6484375,[ 1.54437205  2.82302512  0.19847778 -7.63332839],[-3.4449277]
116300,[-162.03113],36882.7890625,4797.892578125,[-0.51420918  2.16067824 -5.19907987 -7.70004553],[-7.7640095]
116400,[-105.31723],61677.953125,4881.8134765625,[ 0.09301111 -3.10302675 -2.32492588  0.59404333],[-0.81211805]
116500,[-20.511349],37603.375,4890.18408203125,[1.82548816 1.11206274 0.58255737 2.97122934],[-1.6386893]
116600,[-75.69721],46363.171875,4702.708984375,[-0.43043254 -2.70963994 -0.96399913  0.14378009],[-0.01318551]
116700,[-174.51215],51552.1328125,4917.9501953125,[1.73557282 2.62928855 6.16710364 6.98450057],[-2.598742]
116800,[-60.611362],48869.296875,4811.7802734375,[1.46551789 1.27152917 0.66472796 0.050648  ],[6.429928]
116900,[-117.2399],42309.01953125,4926.9658203125,[-0.51127971  2.13118874 -3.93217129 -6.04970157],[-2.1669474]
117000,[-127.90665],58674.53515625,5021.4189453125,[-0.563267   -2.72406562  0.52308169 -0.23401391],[6.2694387]
117100,[-79.60475],51236.5625,4957.15234375,[-0.58206347 -2.69093232  0.10327741  1.40196953],[2.0297878]
117200,[-90.8807],40977.2265625,4963.7841796875,[ 0.13496434 -2.07617138 -0.65313121 -7.39681636],[2.1952295]
117300,[-101.89822],45767.6328125,4876.0625,[-0.22108513 -3.11946574  0.91743335  1.28080702],[1.6321303]
117400,[-111.652336],61884.09375,4846.33203125,[-0.85730993 -3.15342815  0.32617322  0.08796904],[-3.1564567]
117500,[-143.27118],47272.28125,5053.44775390625,[-0.63907723  1.86673048 -4.6427177  -7.50497389],[-2.7845006]
117600,[-99.65236],40334.8984375,5010.9404296875,[ 0.16958535 -3.04916338 -0.64215795  1.5197927 ],[1.6526666]
117700,[-25.697712],57246.0234375,5107.07958984375,[ 1.67160505 -0.083504    0.19297762 -4.47883648],[4.4456015]
117800,[-111.631516],31321.513671875,4854.2568359375,[ 0.65728631 -3.17020774  0.13600091  0.50305148],[-2.6244164]
117900,[-79.65159],55803.359375,5028.8681640625,[ 1.56326753  1.7132087  -2.77518536 -2.86434619],[-5.499731]
118000,[-74.807495],36668.86328125,4973.2890625,[ 1.00840231  1.75954375 -2.06073504 -0.18779668],[-6.486221]
118100,[-126.343796],62566.3671875,5046.9052734375,[-0.57172482  1.95189173 -1.85484891 -3.92678245],[4.86683]
118200,[-12.8059225],45484.3203125,4864.1865234375,[ 1.89068637  0.37672494 -0.0386036   3.66547445],[-1.6476439]
118300,[-102.45273],46156.4296875,4964.41357421875,[-0.24279311 -3.02100809  0.56423214  0.98940486],[3.0956175]
118400,[-66.38564],41717.49609375,4949.888671875,[1.65088586 1.87844466 1.81582887 5.03720309],[4.5020194]
118500,[-186.42896],74945.4609375,5045.15283203125,[ 2.55750345  2.82476967 -0.16748334 -9.37700936],[-2.4467208]
118600,[-81.01667],58101.1171875,5082.7666015625,[ 0.73690811 -0.20494539 -0.96063627 -4.85060808],[-3.6845062]
118700,[-145.27606],31905.19921875,5036.783203125,[-0.6313018   1.88311434 -3.45909494 -5.98902259],[2.923585]
118800,[-88.795235],63763.328125,5076.951171875,[-0.76373618 -2.92211299 -1.46043787 -3.10880491],[-2.4769478]
118900,[-93.56081],50296.171875,5057.880859375,[-0.63293928 -2.96612088  0.57965837  1.19380451],[1.9468707]
119000,[-104.91639],44033.26953125,4924.94677734375,[-0.36316967 -2.02601807 -2.86061548 -8.45683999],[1.2221973]
119100,[-101.35304],60514.3125,5020.6220703125,[ 0.18919916 -3.1536535   0.23716219  0.08742115],[-1.2540696]
119200,[-128.6932],42093.14453125,4924.9609375,[-1.15944488 -3.23081652  2.7792754   0.63253054],[3.0275593]
119300,[-258.96194],68532.265625,4975.8271484375,[-0.54398397  2.07039109 -3.19725478 -5.62176877],[7.849743]
119400,[-95.110916],42980.5703125,5049.16455078125,[-0.57029424 -2.8790342   0.02079445 -2.66449502],[-3.618976]
119500,[-91.20487],52413.7578125,4975.759765625,[-0.03621341 -2.98337029 -0.35196961 -3.52752194],[-2.2846513]
119600,[-33.3822],37672.015625,4922.04296875,[ 0.86262236  1.1056232   0.84529639 -1.83684337],[3.9480007]
119700,[-154.57439],43205.04296875,4972.42822265625,[ 1.30386681  1.52184003 -3.92039255 -4.74819699],[6.968326]
119800,[-163.60764],41714.9921875,5081.5146484375,[ 1.41502153  2.77512245 -0.54100098 -5.79633511],[-8.544605]
119900,[-88.868965],48506.03125,4959.77685546875,[-0.56157171  1.99951685 -3.12996555 -4.69734941],[-1.8777544]
120000,[-125.48616],44490.9453125,5195.9404296875,[-0.5162769  -2.95209056  0.09358791 -2.92645828],[-5.736139]
120100,[-69.58556],26620.6640625,4939.1015625,[-0.51431751 -2.56482345 -0.15349881 -1.2703536 ],[-1.965801]
120200,[-100.90517],75353.703125,5077.9931640625,[-0.34912388 -3.14020097 -0.96192386  0.47211022],[0.3353062]
120300,[-104.074295],51237.7890625,5182.16455078125,[ 0.66158615 -3.15730718 -1.30948701  0.19754653],[-1.5865344]
120400,[-50.09278],37061.8203125,5053.205078125,[1.47545426 0.99015009 2.82939287 4.67424594],[-4.3478622]
120500,[-238.87447],49128.203125,4940.31591796875,[-0.60108061  1.9425365  -5.74530955 -9.87676596],[-0.03842528]
120600,[-102.69571],47320.90234375,5003.69091796875,[ 0.01435701 -3.1781963   0.05423745  0.47103366],[-0.77096176]
120700,[-74.96439],47199.46875,5146.0693359375,[-0.2255664  -2.55083058 -0.24005844  0.26960036],[-1.7835511]
120800,[-119.10995],38153.24609375,5136.955078125,[-0.0318533  -3.14512719 -0.86519676 -0.55772111],[-4.254885]
120900,[-101.32298],42538.984375,5165.046875,[-0.269897   -3.13467859 -0.69878641  0.69487999],[-0.08078256]
121000,[-66.40001],50513.4921875,5170.54931640625,[0.76415258 0.85457921 3.01306803 4.1762133 ],[-6.061632]
121100,[-190.08614],53965.6875,5068.27294921875,[-0.67897061  1.76992745 -5.04716779 -8.8054306 ],[0.03636744]
121200,[-95.94345],62224.109375,5024.392578125,[-0.47465744 -2.9589305   0.76912587  0.97793497],[-0.67873645]
121300,[-178.16183],41101.81640625,5148.482421875,[ 2.21422164  2.90479143 -3.09510523 -9.15690186],[-7.3930006]
121400,[-100.685616],59085.0859375,5277.64794921875,[-0.517328   -2.7426989  -1.03924424  0.69483107],[-3.0118754]
121500,[-78.4449],50601.296875,5038.4482421875,[ 0.27948027 -2.52531033 -0.60963663 -6.00091929],[-1.4438267]
121600,[-84.40741],36126.859375,5227.09619140625,[-0.09166245 -2.18849867  2.18374952 -7.1827557 ],[-0.99714494]
121700,[-159.93193],45452.45703125,4919.705078125,[-0.68765768  1.74783942 -4.47114923 -7.70645283],[0.67512184]
121800,[-87.11762],39835.109375,5103.2939453125,[-0.60361314 -2.80147116  0.02646355  1.85631666],[2.03368]
121900,[-113.63191],44565.1015625,5289.2646484375,[-0.15602128 -3.14744331 -2.60853745  0.02326996],[-3.3796074]
122000,[-97.55818],43663.95703125,5229.275390625,[-0.27381344 -2.75609165 -0.1501598   1.2448618 ],[-2.147877]
122100,[-143.04796],36400.2890625,5129.4970703125,[ 0.41141194  1.70933416 -5.47477368 -4.24677238],[4.568855]
122200,[-109.803604],39681.1875,5132.1396484375,[ 1.35352812  2.24877242 -2.10282676 -4.59035878],[-6.6175423]
122300,[-139.99548],38321.9765625,5113.5205078125,[-0.4996279   2.1297064  -1.27537051 -2.04978238],[6.631627]
122400,[-91.794624],30138.12890625,5316.8408203125,[ 0.04336563 -2.95471165 -0.59328186 -4.14330634],[-2.7285824]
122500,[-116.29826],43371.1953125,5207.0185546875,[-0.20527466 -3.00177872  0.12518926 -2.11594166],[3.3583057]
122600,[-89.756584],53231.296875,5116.17626953125,[-0.27936762 -2.94470138 -0.01261402 -2.72062183],[-2.4137473]
122700,[-101.40596],51701.5,5260.18212890625,[ 0.16527577 -3.1392827  -0.72283156 -0.25279981],[-1.2536817]
122800,[-16.270784],38411.828125,5112.18359375,[ 3.24654612e-03 -9.50738299e-01  1.34391484e+00 -3.48951132e+00],[0.43809992]
122900,[-184.94843],36516.734375,5172.8984375,[-0.62019086  1.85742897 -3.04862875 -6.10670697],[5.578084]
123000,[-94.42601],29035.234375,5147.2138671875,[-0.06442841 -3.05929384 -0.12212772 -3.08275348],[-1.9067217]
123100,[-91.20373],26438.29296875,5077.86181640625,[ 1.86881942  2.74199178 -0.23541829  3.92393919],[-1.2472522]
123200,[-127.7684],47015.95703125,5148.0576171875,[ 0.41634125 -3.07684317 -1.27811015  3.45196857],[4.5449076]
123300,[-101.10836],42891.9765625,5151.57666015625,[ 1.21935147 -2.36405652 -1.57451513 -8.0179692 ],[-0.04657048]
123400,[-6.9593053],40539.31640625,5054.0087890625,[-0.22768468 -0.40180794  1.4204219  -1.87096139],[-0.31350726]
123500,[-297.2945],49319.6875,5362.33203125,[-0.56038527  1.96382103 -4.20484221 -8.26806539],[6.4008327]
123600,[-76.22093],45126.05859375,5267.55859375,[-0.40969317 -2.77314118  0.74324761 -1.92061821],[-0.362623]
123700,[-95.78238],47670.2109375,5134.64697265625,[-0.34752953 -2.76339433  0.73834564  3.43765142],[1.2974752]
123800,[-119.557236],36932.15625,5133.646484375,[ 0.43839862 -3.15927251  0.08377179  0.20004451],[-4.172401]
123900,[-67.39312],29078.89453125,5237.75439453125,[ 0.63883139 -1.794855   -0.31169802 -4.73679071],[4.4179254]
124000,[-12.662661],54284.0703125,5156.10986328125,[0.36381907 0.45936637 3.24433444 0.97030306],[0.3945089]
124100,[-175.65842],46392.875,5245.67431640625,[-0.66800355  1.85242264 -4.26639772 -6.91281195],[3.164688]
124200,[-108.50094],46008.3046875,5413.4423828125,[ 0.17846092 -2.90592058  1.36068282  4.00243551],[3.9273705]
124300,[-78.65749],37503.890625,5180.06103515625,[ 0.12256037 -2.53951175 -0.92094048 -5.1241831 ],[-3.8907936]
124400,[-103.36069],62148.5859375,5198.37841796875,[-0.07680311 -3.04529477 -0.42028285 -2.44577763],[1.669565]
124500,[-41.08184],49954.546875,5216.927734375,[ 0.85097571  1.25824203  2.52597031 -0.51923077],[4.688996]
124600,[-133.46703],46652.63671875,5352.068359375,[-0.64633935 -3.15112891 -0.87329886  0.03018873],[-5.7600813]
124700,[-119.41027],38386.8046875,5326.5771484375,[-0.60474299  1.88400982 -3.58815661 -6.36896966],[-0.83442426]
124800,[-104.17878],45279.21875,5327.943359375,[ 0.12346251 -3.06947758 -0.33779213  0.08560252],[-2.0320382]
124900,[-114.37787],51586.4140625,5340.47021484375,[-0.20740405 -2.94899308  1.43394936  4.76918092],[3.3946662]
125000,[-112.43123],40890.2265625,5195.548828125,[ 0.70262332 -3.09553902 -0.12840962  2.58799722],[3.3388555]
125100,[-22.787455],31992.384765625,5290.57763671875,[ 1.74847865  0.0192368  -0.70762863 -4.72383784],[1.6954064]
125200,[-124.20496],23498.0390625,5242.1611328125,[-0.33341309 -3.19780108  1.77622506  0.78945817],[-3.4163737]
125300,[-135.10236],26536.57421875,5312.5380859375,[-0.34401082  2.45950313 -2.74857926 -4.35771607],[2.0782444]
125400,[-64.3881],62527.90625,5248.47607421875,[0.42733365 2.15186083 0.63016715 2.34652594],[-3.4854343]
125500,[-111.95111],31839.234375,5153.134765625,[ 0.87828605 -3.18337921 -1.35122242  0.62912079],[-2.573314]
125600,[-61.440014],52046.0859375,5312.091796875,[ 0.45833256 -1.46839267  0.33215073 -7.28583243],[1.3693383]
125700,[-222.10767],38176.12109375,5337.001953125,[  2.34905915   2.59673921  -1.92054448 -12.15601534],[-7.202977]
125800,[-71.22223],41845.921875,5437.52880859375,[0.90538779 1.71403462 4.74745725 4.31730432],[-2.2310023]
125900,[-143.32144],27051.12890625,5310.595703125,[-0.60515057  1.97790478 -4.58557713 -6.88703931],[-0.6114664]
126000,[-109.81142],39779.37109375,5157.21240234375,[-0.27858658 -3.05242628 -2.16298072 -1.05596771],[-3.4240441]
126100,[-86.95701],32504.84765625,5470.36865234375,[ 0.06623048 -2.87519731  0.8818303  -0.55249136],[-1.3094232]
126200,[-73.752426],43214.44921875,5412.5703125,[ 0.15439122 -2.69293038  1.28262467 -0.27421845],[0.46093422]
126300,[-127.99336],50616.59375,5377.35400390625,[ 1.91196973  2.53684686 -2.95971356 -6.69725845],[-4.635186]
126400,[-236.35286],33201.453125,5163.01806640625,[  0.86794928   2.68699745  -1.08928084 -12.83083492],[-8.932979]
126500,[-157.99567],34816.25390625,5425.3974609375,[-0.62119301  1.89091186 -4.61755022 -7.58494368],[-0.30562046]
126600,[-110.97499],33996.62890625,5366.5927734375,[-0.62370221 -3.04119855  1.42746802  1.23835729],[3.9466352]
126700,[-93.657715],37237.58203125,5577.185546875,[-0.1361949  -2.59891262  0.97903593  2.64893562],[4.76455]
126800,[-96.19217],38618.2578125,5460.28125,[-0.26352742 -2.95665454  0.31664292 -0.88581175],[-2.387095]
126900,[-129.9468],41630.00390625,5395.1103515625,[ 1.68449434  1.16443096 -5.57377497 -5.32174145],[5.2065015]
127000,[-140.27327],23076.71484375,5293.8212890625,[-0.61733213 -3.19632863  3.5579078   1.90038474],[5.3339844]
127100,[-147.87483],61987.1328125,5449.86474609375,[-0.57550374  2.00370051 -4.93974648 -7.54708876],[-5.423107]
127200,[-102.17757],27494.2578125,5364.1953125,[ 0.11333935 -2.74582235 -0.7979859  -1.89022695],[-4.7764945]
127300,[-126.59108],25326.33984375,5478.88525390625,[ 0.20199962 -3.17801438 -2.31519296 -5.45697832],[-5.2285347]
127400,[-80.65518],26814.6875,5575.71875,[ 1.38176832 -1.46107933  1.09453597 -6.60533663],[5.981061]
127500,[-95.58185],28043.833984375,5365.5244140625,[-0.29791168 -2.80533125  1.29027142  1.21498419],[-1.3291715]
127600,[-116.47112],41680.86328125,5581.4521484375,[-1.27367903 -3.14383972  1.01493828 -0.02192462],[-3.475439]
127700,[-238.27786],63046.79296875,5356.9267578125,[-0.82171694  1.52892435 -5.27349436 -9.6002814 ],[3.9735794]
127800,[-94.65346],72854.3828125,5422.75390625,[-0.03193276 -2.96533228 -1.25632002 -1.53373425],[-2.6722808]
127900,[-86.06165],28232.515625,5266.5419921875,[ 0.03850994 -2.84353807  0.26065981  1.0176749 ],[-0.06212237]
128000,[-74.49253],36714.609375,5258.49169921875,[-0.15357033 -2.73394225  0.05473856 -0.42351756],[0.6815809]
128100,[-106.91867],34901.546875,5258.0224609375,[ 0.04442658 -2.89687521 -0.46216672 -1.04487659],[-3.9656208]
128200,[-124.535675],26007.2734375,5505.0927734375,[-1.15272062 -2.94067536  2.68992902  2.57218404],[-1.3210907]
128300,[-143.57463],34447.8671875,5361.5498046875,[-0.57292869  1.99593237 -4.73042909 -7.50336281],[-4.102841]
128400,[-135.5624],45677.4609375,5604.0185546875,[ 0.37149965 -2.84460534 -0.19145413  2.14400406],[-3.6972377]
128500,[-101.80016],26427.84765625,5488.68701171875,[-0.0426862  -3.16925565 -0.28259066  0.55578976],[0.39689365]
128600,[-134.74294],31417.953125,5483.54052734375,[-0.09232874 -2.6446296  -0.15322845 -2.11122306],[-7.084078]
128700,[-153.40057],24841.6640625,5359.11474609375,[ 0.36187012 -2.92305521  0.82007137  2.64168822],[7.550782]
128800,[-37.338295],33187.16015625,5263.26953125,[0.20540915 0.87668721 4.12646854 2.40752248],[-2.516905]
128900,[-272.9679],43686.1875,5575.86669921875,[-0.75736806  1.64862068 -5.26965331 -9.71469791],[4.8326306]
129000,[-102.645164],28369.078125,5390.04296875,[ 0.51289883 -2.88083559  1.18356564 -0.56403736],[3.7345133]
129100,[-137.60263],29855.708984375,5618.67333984375,[-0.32201049 -2.70449568  0.90758521  5.5885581 ],[7.3258467]
129200,[-108.658264],27366.36328125,5514.27392578125,[ 0.29848777 -3.1785324  -0.70655734 -1.2811881 ],[-3.1067407]
129300,[-95.71678],30039.03515625,5361.81982421875,[-0.10695103 -3.04954924  0.06257779  0.87590571],[1.1858557]
129400,[-123.14181],32913.734375,5519.29638671875,[-0.87392739 -3.20646374  2.36326867 -1.74117251],[-2.478415]
129500,[-257.20047],24407.802734375,5427.7978515625,[ -0.63408345   1.85840536  -5.74800299 -10.38289683],[0.50565165]
129600,[-102.12815],42277.64453125,5706.021484375,[-0.00382241 -3.03035389  0.46420429 -0.4871513 ],[2.7013304]
129700,[-99.85002],31695.84375,5542.49072265625,[ 0.27793781 -3.16222316 -0.03824616 -0.25013706],[-0.99694455]
129800,[-91.439514],36742.8203125,5455.4453125,[ 0.16397186 -2.85992439  0.8360868   2.23851352],[1.1928226]
129900,[-107.360535],29424.6796875,5517.2314453125,[ 0.63024586 -3.1559154  -1.29788954  0.17374755],[-2.51035]
130000,[-65.29157],53865.2421875,5576.6943359375,[ 1.10450853 -0.21236322  2.72909746  0.28874699],[-5.409072]
130100,[-276.7142],45371.9765625,5498.3212890625,[-0.4567618   2.22689342 -3.31958173 -6.04057217],[7.0898447]
130200,[-82.86136],29092.9921875,5584.9580078125,[-0.04267874 -2.77304907 -2.39697619 -3.8853729 ],[-1.2300276]
130300,[-95.5545],26167.19140625,5569.5732421875,[ 0.11209025 -3.053001    0.02777738 -2.83199337],[0.23346974]
130400,[-98.54642],57058.5703125,5733.69921875,[-0.09844232 -3.04789616 -0.94473272 -2.70032425],[-3.036764]
130500,[-128.75894],39845.99609375,5644.3466796875,[ 0.28733097 -3.08595306 -2.70482286 -4.27485955],[-6.121599]
130600,[-70.98405],43742.265625,5740.00390625,[0.59013922 1.27090389 4.11194331 3.92124904],[-4.8715444]
130700,[-130.87207],32551.93359375,5604.50146484375,[-0.55386956  2.03474223 -4.58487082 -6.84492487],[-3.502194]
130800,[-108.26611],25229.5546875,5605.0205078125,[ 0.15893508 -2.84685489  0.91959933  3.64417948],[4.628567]
130900,[-92.44839],23390.869140625,5618.5947265625,[ 0.2974246  -2.77702936  0.50017073 -0.47022463],[-2.7688792]
131000,[-109.896645],24703.54296875,5556.8408203125,[ 1.96865542  2.22959424 -1.66036944 -3.84637033],[-6.9116855]
131100,[-112.9709],25551.5,5466.7666015625,[-0.4981882  -2.42252386  3.14701218 -7.92815609],[0.44795918]
131200,[-14.648721],33305.734375,5566.55419921875,[ 1.20408973 -0.52083073  2.86674787 -2.99719475],[2.4690826]
131300,[-207.32553],38339.9375,5620.78515625,[-0.67445187  1.83978704 -5.79741432 -9.25206897],[-0.81541806]
131400,[-110.37182],32820.27734375,5675.4658203125,[ 0.51833972 -3.12861085 -0.10011557 -2.50463984],[1.7871382]
131500,[-93.66987],18359.81640625,5314.1591796875,[ 0.35125482 -2.63595432  0.41699937  1.80434035],[-1.7663591]
131600,[-113.47689],31179.90625,5666.177734375,[ 0.29857881 -3.19051229 -0.41888177  0.54193659],[-3.2382016]
131700,[-102.39163],19140.423828125,5529.2724609375,[ 0.53246437 -3.08529957  0.353005    0.58371566],[-1.0961162]
131800,[-175.58775],33313.5859375,5688.51708984375,[-1.64064677 -3.03067864  1.77163464 -7.51821912],[2.6878085]
131900,[-121.60457],26381.15234375,5720.15576171875,[-0.58554329  1.96908623 -3.90670856 -5.95632888],[-0.15796661]
132000,[-137.81195],39811.51953125,5714.275390625,[-0.08610172 -3.03119618  1.38406111  0.43183674],[5.796893]
132100,[-105.178604],16220.7138671875,5345.38525390625,[ 0.69310771 -3.15287544 -2.02093627  0.15790684],[-1.3570065]
132200,[-114.14821],44094.65625,5546.36962890625,[-8.60720662e-04 -3.10753452e+00 -9.57444891e-01 -2.59167535e+00],[2.067286]
132300,[-140.09892],24274.59375,5718.2138671875,[ 1.17714983  1.3702989  -5.50351204 -7.27532577],[-2.7316594]
132400,[-141.21236],24873.9296875,5450.17578125,[-1.18346104 -2.93497031  2.71789318 -6.55211788],[1.8499069]
132500,[-192.03354],62047.01171875,5525.07958984375,[-0.64590926  1.8274397  -4.28909303 -7.90116082],[2.6708305]
132600,[-100.956604],34154.21875,5622.0859375,[ 1.41704431 -3.00822098 -0.82088919  0.58816494],[-1.3449934]
